학번,입학년학기,학과코드,스냅샷년학기,그룹키,성별,국적코드,만나이,입학년도,입학학기,입학구분,과정,학년제,입학후학기수,스냅학적코드,활성여부,누적GPA,직전학기GPA,이수학기수,학사경고누적,출석수,지각수,결석수,총수업수,출석률,등록금미납,ID유예누적,당기유예대상,학적변동누적,휴학누적,비자유형,체류만료일,여권만료일,이탈정답,5종라벨,최종학적그룹,종결일,종결까지일수
202033193,20201,1301303001,20201,1301303001_20201,1,704,23,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033193,20201,1301303001,20202,1301303001_20201,1,704,23,2020,1,1,1,2,1,01,1,3.63,3.63,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033193,20201,1301303001,20211,1301303001_20201,1,704,24,2020,1,1,1,2,2,01,1,3.205,2.78,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033193,20201,1301303001,20212,1301303001_20201,1,704,24,2020,1,1,1,2,3,01,1,3.29333333333333,3.47,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033194,20201,1301303001,20201,1301303001_20201,1,704,22,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,704
202033194,20201,1301303001,20202,1301303001_20201,1,704,23,2020,1,1,1,2,1,01,1,3.68,3.68,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,582
202033194,20201,1301303001,20211,1301303001_20201,1,704,23,2020,1,1,1,2,2,01,1,3.47,3.26,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,339
202033194,20201,1301303001,20212,1301303001_20201,1,704,24,2020,1,1,1,2,3,01,1,3.65666666666667,4.03,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,217
202033195,20201,1303104000,20201,1303104000_20201,1,704,25,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033195,20201,1303104000,20202,1303104000_20201,1,704,25,2020,1,1,1,2,1,01,1,3.69,3.69,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033195,20201,1303104000,20211,1303104000_20201,1,704,26,2020,1,1,1,2,2,01,1,2.95,2.21,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033195,20201,1303104000,20212,1303104000_20201,1,704,26,2020,1,1,1,2,3,01,1,2.81333333333333,2.54,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033196,20201,1303104000,20201,1303104000_20201,1,704,20,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033196,20201,1303104000,20202,1303104000_20201,1,704,21,2020,1,1,1,2,1,01,1,3.21,3.21,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033196,20201,1303104000,20211,1303104000_20201,1,704,21,2020,1,1,1,2,2,01,1,3.18,3.15,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033196,20201,1303104000,20212,1303104000_20201,1,704,22,2020,1,1,1,2,3,01,1,3.05,2.79,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033197,20201,1303104000,20201,1303104000_20201,1,704,27,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,395
202033197,20201,1303104000,20202,1303104000_20201,1,704,27,2020,1,1,1,2,1,01,1,3.74,3.74,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,273
202033197,20201,1303104000,20211,1303104000_20201,1,704,28,2020,1,1,1,2,2,01,1,3.275,2.81,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,1,DROP,04,20210930,30
202033198,20201,1301303001,20201,1301303001_20201,1,860,21,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,395
202033198,20201,1301303001,20202,1301303001_20201,1,860,21,2020,1,1,1,2,1,01,1,0.47,0.47,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,273
202033198,20201,1301303001,20211,1301303001_20201,1,860,22,2020,1,1,1,2,2,01,1,0.645,0.82,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,30
202033199,20201,1301303001,20201,1301303001_20201,2,704,29,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,08,20210325,206
202033199,20201,1301303001,20202,1301303001_20201,2,704,29,2020,1,1,1,2,1,01,1,3.24,3.24,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,08,20210325,84
202033200,20201,1301303001,20201,1301303001_20201,2,704,25,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20200929,29
202033201,20201,1301303001,20201,1301303001_20201,1,704,23,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033201,20201,1301303001,20202,1301303001_20201,1,704,24,2020,1,1,1,2,1,01,1,3.05,3.05,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033201,20201,1301303001,20211,1301303001_20201,1,704,24,2020,1,1,1,2,2,01,1,3.54,4.03,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033201,20201,1301303001,20212,1301303001_20201,1,704,25,2020,1,1,1,2,3,01,1,3.63333333333333,3.82,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033202,20201,1301303001,20201,1301303001_20201,1,496,26,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,704
202033202,20201,1301303001,20202,1301303001_20201,1,496,26,2020,1,1,1,2,1,01,1,3,3,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,582
202033202,20201,1301303001,20211,1301303001_20201,1,496,27,2020,1,1,1,2,2,01,1,2.09,1.18,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,339
202033202,20201,1301303001,20212,1301303001_20201,1,496,27,2020,1,1,1,2,3,01,1,2.43333333333333,3.12,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,217
202033203,20201,1303104000,20201,1303104000_20201,2,704,29,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033203,20201,1303104000,20202,1303104000_20201,2,704,29,2020,1,1,1,2,1,01,1,3.92,3.92,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033203,20201,1303104000,20211,1303104000_20201,2,704,30,2020,1,1,1,2,2,01,1,4.065,4.21,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033203,20201,1303104000,20212,1303104000_20201,2,704,30,2020,1,1,1,2,3,01,1,4.15,4.32,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033204,20201,1301303001,20201,1301303001_20201,1,496,20,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,704
202033204,20201,1301303001,20202,1301303001_20201,1,496,20,2020,1,1,1,2,1,01,1,2.13,2.13,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,582
202033204,20201,1301303001,20211,1301303001_20201,1,496,21,2020,1,1,1,2,2,01,1,2.595,3.06,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,339
202033204,20201,1301303001,20212,1301303001_20201,1,496,21,2020,1,1,1,2,3,01,1,2.8,3.21,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,217
202033205,20201,1301303001,20201,1301303001_20201,2,704,27,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033205,20201,1301303001,20202,1301303001_20201,2,704,27,2020,1,1,1,2,1,01,1,4,4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033205,20201,1301303001,20211,1301303001_20201,2,704,28,2020,1,1,1,2,2,01,1,3.75,3.5,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033205,20201,1301303001,20212,1301303001_20201,2,704,28,2020,1,1,1,2,3,01,1,3.87333333333333,4.12,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033206,20201,1301303001,20201,1301303001_20201,2,704,21,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20230203,886
202033206,20201,1301303001,20202,1301303001_20201,2,704,21,2020,1,1,1,2,1,01,1,3.03,3.03,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20230203,764
202033206,20201,1301303001,20211,1301303001_20201,2,704,22,2020,1,1,1,2,2,01,1,2.735,2.44,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20230203,521
202033206,20201,1301303001,20212,1301303001_20201,2,704,22,2020,1,1,1,2,3,01,1,2.76333333333333,2.82,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20230203,399
202033206,20201,1301303001,20221,1301303001_20201,2,704,23,2020,1,1,1,2,4,01,1,2.444,3,5,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,0,NULL,NULL,NULL,0,GRAD,07,20230203,156
202033206,20201,1301303001,20222,1301303001_20201,2,704,23,2020,1,1,1,2,5,01,1,2.21333333333333,1.06,6,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,0,NULL,NULL,NULL,0,GRAD,07,20230203,34
202033207,20201,1301303001,20201,1301303001_20201,2,704,21,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033207,20201,1301303001,20202,1301303001_20201,2,704,22,2020,1,1,1,2,1,01,1,3.34,3.34,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033207,20201,1301303001,20211,1301303001_20201,2,704,22,2020,1,1,1,2,2,01,1,2.29,1.24,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033207,20201,1301303001,20212,1301303001_20201,2,704,23,2020,1,1,1,2,3,01,1,2.52666666666667,3,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033208,20201,1301303001,20201,1301303001_20201,1,704,21,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033208,20201,1301303001,20202,1301303001_20201,1,704,21,2020,1,1,1,2,1,01,1,2.24,2.24,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033208,20201,1301303001,20211,1301303001_20201,1,704,22,2020,1,1,1,2,2,01,1,2.695,3.15,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033208,20201,1301303001,20212,1301303001_20201,1,704,22,2020,1,1,1,2,3,01,1,2.88333333333333,3.26,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033209,20201,1303104000,20201,1303104000_20201,1,704,24,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033209,20201,1303104000,20202,1303104000_20201,1,704,24,2020,1,1,1,2,1,01,1,2.97,2.97,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033209,20201,1303104000,20211,1303104000_20201,1,704,25,2020,1,1,1,2,2,01,1,2.84,2.71,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033209,20201,1303104000,20212,1303104000_20201,1,704,25,2020,1,1,1,2,3,01,1,2.96,3.2,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033210,20201,1301303001,20201,1301303001_20201,1,860,21,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20230203,886
202033210,20201,1301303001,20202,1301303001_20201,1,860,21,2020,1,1,1,2,1,01,1,2.39,2.39,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20230203,764
202033210,20201,1301303001,20211,1301303001_20201,1,860,22,2020,1,1,1,2,2,01,1,1.915,1.44,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20230203,521
202033210,20201,1301303001,20212,1301303001_20201,1,860,22,2020,1,1,1,2,3,01,1,2.19,2.74,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20230203,399
202033210,20201,1301303001,20221,1301303001_20201,1,860,23,2020,1,1,1,2,4,01,1,2.0525,1.64,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,0,NULL,NULL,NULL,0,GRAD,07,20230203,156
202033210,20201,1301303001,20222,1301303001_20201,1,860,23,2020,1,1,1,2,5,01,1,2.042,2,5,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,0,NULL,NULL,NULL,0,GRAD,07,20230203,34
202033211,20201,1301303001,20201,1301303001_20201,2,704,23,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033211,20201,1301303001,20202,1301303001_20201,2,704,24,2020,1,1,1,2,1,01,1,3.63,3.63,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033211,20201,1301303001,20211,1301303001_20201,2,704,24,2020,1,1,1,2,2,01,1,3.46,3.29,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033211,20201,1301303001,20212,1301303001_20201,2,704,25,2020,1,1,1,2,3,01,1,3.61,3.91,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033212,20201,1301303001,20201,1301303001_20201,1,704,25,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210331,212
202033212,20201,1301303001,20202,1301303001_20201,1,704,26,2020,1,1,1,2,1,01,1,2.84,2.84,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210331,90
202033213,20201,1301303002,20201,1301303002_20201,1,860,23,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,08,20230228,911
202033213,20201,1301303002,20202,1301303002_20201,1,860,23,2020,1,1,1,2,1,01,1,2.21,2.21,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,08,20230228,789
202033213,20201,1301303002,20211,1301303002_20201,1,860,24,2020,1,1,1,2,2,01,1,1.46,0.71,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,08,20230228,546
202033213,20201,1301303002,20212,1301303002_20201,1,860,24,2020,1,1,1,2,3,01,1,1.55333333333333,1.74,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,08,20230228,424
202033213,20201,1301303002,20221,1301303002_20201,1,860,25,2020,1,1,1,2,4,01,1,1.54,1.5,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,0,NULL,NULL,NULL,1,DROP,08,20230228,181
202033213,20201,1301303002,20222,1301303002_20201,1,860,25,2020,1,1,1,2,5,01,1,1.574,1.71,5,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3,0,NULL,NULL,NULL,1,DROP,08,20230228,59
202033214,20201,1303104000,20201,1303104000_20201,1,704,26,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,395
202033214,20201,1303104000,20202,1303104000_20201,1,704,26,2020,1,1,1,2,1,01,1,2.89,2.89,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,273
202033214,20201,1303104000,20211,1303104000_20201,1,704,27,2020,1,1,1,2,2,01,1,2.52,2.15,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,0,NULL,NULL,NULL,1,DROP,04,20210930,30
202033215,20201,1301303001,20201,1301303001_20201,2,704,20,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,704
202033215,20201,1301303001,20202,1301303001_20201,2,704,20,2020,1,1,1,2,1,01,1,3.53,3.53,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,582
202033215,20201,1301303001,20211,1301303001_20201,2,704,21,2020,1,1,1,2,2,01,1,3.705,3.88,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,339
202033215,20201,1301303001,20212,1301303001_20201,2,704,21,2020,1,1,1,2,3,01,1,3.61666666666667,3.44,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220805,217
202033216,20201,1301303001,20201,1301303001_20201,1,704,23,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033216,20201,1301303001,20202,1301303001_20201,1,704,24,2020,1,1,1,2,1,01,1,3.53,3.53,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033216,20201,1301303001,20211,1301303001_20201,1,704,24,2020,1,1,1,2,2,01,1,3.515,3.5,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033216,20201,1301303001,20212,1301303001_20201,1,704,25,2020,1,1,1,2,3,01,1,3.64666666666667,3.91,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033217,20201,1301303001,20201,1301303001_20201,2,704,20,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033217,20201,1301303001,20202,1301303001_20201,2,704,21,2020,1,1,1,2,1,01,1,2.61,2.61,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033217,20201,1301303001,20211,1301303001_20201,2,704,21,2020,1,1,1,2,2,01,1,3.115,3.62,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033217,20201,1301303001,20212,1301303001_20201,2,704,22,2020,1,1,1,2,3,01,1,3.18333333333333,3.32,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033218,20201,1301303001,20201,1301303001_20201,2,704,24,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210331,212
202033218,20201,1301303001,20202,1301303001_20201,2,704,24,2020,1,1,1,2,1,01,1,2.74,2.74,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210331,90
202033219,20201,1301303001,20201,1301303001_20201,2,704,20,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,532
202033219,20201,1301303001,20202,1301303001_20201,2,704,21,2020,1,1,1,2,1,01,1,4.21,4.21,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,410
202033219,20201,1301303001,20211,1301303001_20201,2,704,21,2020,1,1,1,2,2,01,1,4.28,4.35,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,167
202033219,20201,1301303001,20212,1301303001_20201,2,704,22,2020,1,1,1,2,3,01,1,4.14666666666667,3.88,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20220214,45
202033220,20201,1301303004,20201,1301303004_20201,2,704,20,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20202,1301303004_20201,2,704,21,2020,1,1,1,2,1,01,1,3.29,3.29,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20211,1301303004_20201,2,704,21,2020,1,1,1,2,2,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20212,1301303004_20201,2,704,22,2020,1,1,1,2,3,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20221,1301303004_20201,2,704,22,2020,1,1,1,2,4,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20222,1301303004_20201,2,704,23,2020,1,1,1,2,5,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20231,1301303004_20201,2,704,23,2020,1,1,1,2,6,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20232,1301303004_20201,2,704,24,2020,1,1,1,2,7,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20241,1301303004_20201,2,704,24,2020,1,1,1,2,8,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20242,1301303004_20201,2,704,25,2020,1,1,1,2,9,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20251,1301303004_20201,2,704,25,2020,1,1,1,2,10,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20252,1301303004_20201,2,704,26,2020,1,1,1,2,11,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033220,20201,1301303004,20261,1301303004_20201,2,704,26,2020,1,1,1,2,12,02,0,2.94,2.59,2,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,0,LEAVE,02,NULL,NULL
202033221,20201,1301303001,20201,1301303001_20201,1,704,19,2020,1,1,1,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,395
202033221,20201,1301303001,20202,1301303001_20201,1,704,20,2020,1,1,1,2,1,01,1,1,1,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20210930,273
